licence_num,使用分區,其他基地面積,原建照,地上層數,地上避難面積,地下層數,地下避難面積,工程造價,幢數,建物高度,建築面積,建造類別,戶數,棟數,構造種類,法定空地面積,發照日期,竣工日期,簷高,開工日期,騎樓基地面積
105使字第0052號,市場用地(公共設施用地),2909,103建字第0158號,5,0,1,1832.53,120.0,0,18.5,1745,增建,0,0,RC造,1163.52,2016-03-10,2015-12-22,,2015-02-11,0
105使字第0053號,住3,2413.21,103建字第0133號,9,0,3,1326.99,15261.0,2,32,1083.46,新建,63,4,RC造,1327.27,2016-03-11,2015-12-04,,2014-07-07,0
105使字第0054號,住3,3613.4,101建字第0088號,19,0,4,2601.09,34300.0,2,64.65,1178.03,新建,74,3,RC造,1987.37,2016-03-15,2015-12-24,,2012-11-28,0
105使字第0055號,商業區（供商務設施使用）,3532.24,104雜字第0016號,0,0,0,0,381.0,0,0,0,新建,0,0,RC造,1553.47,2016-03-21,2016-02-17,,2015-07-22,351.44
105使字第0056號,商四特(原屬商三),2743,101建字第0053號,19,0,6,2581.89,63676.0,1,64.85,1881.24,新建,263,1,鋼骨RC造,1096.55,2016-03-22,2016-01-08,,2012-11-26,390
105使字第0057號,住2,646.27,102建字第0127號,5,0,1,0,1106.0,1,17.5,192.82,新建,18,1,RC造,420.08,2016-03-25,2015-07-29,,2014-01-29,0
105使字第0058號,特定住宅區(二),1593.91,103建字第0122號,4,0,2,0,3294.0,1,14.8,637.5,新建,18,1,RC造,956.41,2016-03-28,2015-12-23,,2014-06-25,0
105使字第0059號,住3,78.15,100建字第0253號,5,0,1,0,281.0,1,17.55,34.12,新建,4,1,RC造,44.03,2016-03-29,2014-12-22,,2012-06-15,35.85
105使字第0060號,商四特(原屬商三),542.26,101建字第0317號,14,0,4,518.56,9674.0,1,49.98,352.58,新建,13,1,鋼骨RC造,185.02,2016-03-30,2016-01-27,,2013-05-31,75.74
105使字第0061號,住3,1385,102建字第0153號,14,0,3,1090.56,14455.0,1,49.95,519.81,新建,25,1,鋼骨RC造,761.75,2016-03-30,2016-01-20,,2013-10-11,0
105使字第0062號,第四種商業區,3574.02,101建字第0333號,26,0,7,2601.08,105791.0,1,86.6,2300.91,新建,687,1,鋼骨造,891.65,2016-03-31,2015-12-29,,2013-05-08,143.23
105使字第0063號,行政區,751.42,104建字第0062號,4,0,1,0,111.0,0,14.1,11.98,增建,0,0,鋼骨造,0,2016-04-06,2015-12-11,,2015-07-23,116.48
105使字第0064號,市場用地,1858,102建字第0327號,9,0,3,1419.96,11368.0,1,35.1,826.85,新建,4,1,RC造,1021.9,2016-04-06,2015-12-11,,2014-01-16,0
105使字第0065號,住3,3102.83,099建字第0169號,15,0,5,1959.97,28225.0,1,49.9,1000.78,新建,122,1,RC造,1706.56,2016-04-11,2015-01-13,,2011-01-06,0
105使字第0066號,住3,1281.36,102建字第0180號,7,,2,575.42,5207.0,1,24.95,575.42,新建,18,1,RC造,704.75,2016-04-11,2016-01-15,,2013-11-18,0
105使字第0067號,住宅區,,105建補字第0001號,4,,0,,0.0,1,11.9,307.5,新建,1,1,RC造,0,2016-04-11,,,,
105使字第0068號,第二種商業區,420.38,096建字第0185號,14,0,6,340.95,12399.0,1,49.97,319.86,新建,65,1,鋼骨造,147.13,2016-04-11,2016-01-12,,2007-12-07,64.62
105使字第0069號,科技工業區,6440,103建字第0019號,5,0,1,808.14,2430.0,1,29.2,2897.99,增建,1,1,RC造,3542,2016-04-13,2015-12-29,,2014-09-09,0
105使字第0070號,學校用地,79624,070建字第2150號,4,0,1,1018.52,1660.0,1,16.5,1144.76,新建,1,1,RC造,,2016-04-14,1983-07-19,,1982-02-04,0
105使字第0071號,住3、住3－2,1074,100建字第0185號,1,0,0,0,28.0,0,3,482.9,增建,0,0,RC造,591.1,2016-04-15,2011-10-18,,,0
105使字第0072號,住3,1740.95,102建字第0088號,15,0,2,1157.95,11220.0,1,54.6,613.84,新建,14,2,鋼骨RC造,957.52,2016-04-15,2016-01-27,,2013-07-19,0
105使字第0073號,住3,2517.7,102建字第0206號,9,0,4,1383,17674.0,1,32,1132.23,新建,48,1,RC造,1384.73,2016-04-15,2016-02-22,,2015-11-19,0
105使字第0074號,住3,585,102建字第0237號,7,0,1,519.38,2377.0,1,24.1,263.2,新建,25,1,RC造,321.75,2016-04-18,2016-01-26,,2013-10-23,0
105使字第0075號,第三之二種住宅區,580,102建字第0146號,13,0,3,372.15,5682.0,1,43.85,248.56,新建,24,1,RC造,319,2016-04-19,2016-01-20,,2013-08-02,0
105使字第0076號,商3,101.7,102建字第0010號,11,0,2,75.13,1137.0,1,38.45,56.63,新建,11,1,RC造,35.59,2016-04-20,2015-09-02,,2013-06-10,19.3
105使字第0077號,第三種商業區,400.3,101建字第0222號,15,0,3,232.36,5180.0,1,49.2,228.87,新建,26,1,RC造,140.11,2016-04-21,2015-11-17,,2012-10-18,1.7
105使字第0078號,住3,1342,102建字第1588號,15,0,3,951.54,11510.0,1,49.3,496.59,新建,38,1,RC造,845.41,2016-04-25,2015-12-02,,2013-09-13,0
105使字第0079號,科技工業區(C區),1979.61,104建字第0201號,2,0,0,0,1579.0,1,5.8,553.94,新建,1,1,鋼骨造,989.81,2016-04-29,2016-01-21,,,0
105使字第0080號,商4,450,101建字第0081號,15,0,3,363.48,7623.0,1,49.95,289.93,新建,42,1,RC造,97.13,2016-05-03,2015-12-31,,2012-12-25,0
105使字第0081號,創意文化專用區,,105建補字第0002號,3,,0,,0.0,8,17.57,7748.05,新建,1,9,磚造,43683.2,2016-05-06,,,,0
105使字第0082號,"特定專用區(二),(供一般商業使用)",178.41,099建字第0069號,4,0,0,0,385.0,1,14.99,140.56,修建,1,2,加強磚石造、RC造,35.68,2016-05-09,2012-12-07,,2010-06-25,29.59
105使字第0083號,機關用地(公共設施用地),1821,101建字第0073號,12,0,3,1171.7,13472.0,1,42,797.56,新建,32,1,RC造,364.2,2016-05-10,2015-11-03,,2012-06-07,0
105使字第0084號,工3,8479,104建字第0087號,5,0,0,0,217.0,0,16.4,3998.09,增建,0,0,鋼骨RC造,2669.2,2016-05-12,2016-02-19,,2015-04-22,0
105使字第0085號,國立陽明大學用地(公共設施用地),497328.7,102建字第0031號,7,0,1,2119.68,17213.0,1,25.1,2119.68,新建,1,2,RC造,112441.26,2016-05-16,2015-12-29,,2013-07-11,0
105使字第0086號,第三之一種住宅區(特),1462.12,099建字第0310號,15,0,5,820.99,23638.0,1,69.8,657.95,新建,13,1,鋼骨造,804.17,2016-05-17,2016-01-20,,2010-09-27,0
105使字第0087號,住3－2,163,101建字第0192號,5,0,0,0,324.0,1,16.6,81.48,新建,1,1,RC造,81.5,2016-05-17,2014-12-11,,2012-09-13,0
105使字第0088號,商1,1923,098建字第0288號,15,0,3,1565.48,19322.0,1,49.99,1054.06,新建,96,1,RC造,865.35,2016-05-17,2015-12-04,,2009-10-23,0
105使字第0089號,住2,188,103建字第0016號,5,0,0,0,248.0,1,16.9,59.47,新建,4,1,RC造,122.2,2016-05-17,2015-09-30,,2014-08-05,0
105使字第0090號,住3,138,103建字第0206號,6,0,1,101.46,653.0,1,17.8,69,新建,5,1,RC造,69,2016-05-18,2016-02-16,,2014-10-13,0
105使字第0091號,科技工業區A區(比照工三),2054.65,102建字第0181號,12,0,4,1303.43,29687.0,1,48.8,1130.02,新建,24,1,鋼骨造,924.59,2016-05-20,2016-01-21,,2013-09-02,0
105使字第0092號,住3,1632.93,102建字第0166號,15,0,2,989.42,10558.0,1,49.5,439.06,新建,25,1,RC造,898.11,2016-05-20,2016-03-14,,2013-10-16,0
105使字第0093號,高職用地(公共設施用地),37818,103建字第0200號,4,0,0,0,51.0,0,18.15,15.58,增建,0,0,RC造,22690.8,2016-05-24,2015-12-24,,2014-10-17,0
105使字第0094號,第四種商業區(原屬第三種商業區),873.1,102建字第0042號,16,0,4,686.2,13721.0,1,55.6,558.01,新建,32,1,RC造,309.05,2016-05-24,2016-04-13,,2013-10-15,9.9
105使字第0095號,商三特(商二),76.91,102建字第0012號,3,0,0,0,366.0,1,11.4,61.51,新建,1,1,鋼骨造,33.25,2016-05-25,2015-06-23,,2013-10-04,18.09
105使字第0096號,商四(原屬商二),180.07,101建字第0302號,13,0,2,163.87,3636.0,1,49.7,148.98,新建,13,1,鋼骨造,64.57,2016-05-25,2016-01-20,,2013-10-11,37.93
105使字第0097號,住3、商1,2589,102建字第0147號,11,0,3,1895.77,17194.0,1,37.7,1179.69,新建,71,2,RC造,1402.72,2016-05-25,2016-01-20,,2013-12-27,0
105使字第0098號,住3,259,102建字第0278號,4,0,1,0,721.0,1,13.05,129.5,新建,3,3,RC造,129.5,2016-05-26,2015-11-03,,2014-04-01,0
105使字第0099號,商4,120,101建字第0048號,7,0,1,101.82,674.0,1,26,88.28,新建,12,1,RC造,30.01,2016-05-27,2015-10-26,,2012-12-25,0
105使字第0100號,公園用地(公共設施用地),259337,102建字第0151號,1,0,0,0,40.0,0,4.3,1242.17,增建,0,0,RC造,258127.83,2016-05-27,2015-04-28,,2013-07-15,0
105使字第0101號,體育場用地,6440.81,103建字第0226號,1,0,0,0,2027.0,1,9.8,1144,增建,1,1,鋼骨造,3864.49,2016-05-27,2016-02-04,,2014-11-20,0
105使字第0102號,市場用地(公共設施用地),3672,104建字第0108號,5,,0,2674.66,480.0,0,14.3,0,增建,0,0,鋼骨造,724,2016-05-30,2016-01-05,,2015-06-17,0
105使字第0103號,住3,3635,104雜字第0010號,0,0,0,0,300.0,0,4.89,0,新建,0,0,輕型鋼架造,0,2016-06-01,2016-03-23,,2015-11-24,0
105使字第0104號,第三種商業區,799.42,102建字第0248號,13,0,3,866.56,14053.0,1,42.55,519.62,新建,74,1,RC造,281.31,2016-06-01,2016-04-14,,2014-02-25,135.58
105使字第0105號,商四（原商三）,1462.02,099建字第0457號,12,0,5,1421.01,31040.0,1,38.5,1005.86,新建,157,1,鋼骨造,588.08,2016-06-02,2016-03-23,,2011-08-03,220.98
105使字第0106號,住3,195,103建字第0189號,7,0,2,95.18,803.0,1,25.3,95.12,新建,12,1,RC造,96.86,2016-06-02,2016-01-20,,2014-09-01,0
105使字第0107號,第二種住宅區,200.17,102建字第0205號,4,0,0,0,242.0,1,13.35,69.4,新建,1,1,RC造,107.39,2016-06-07,2015-08-27,,2013-11-13,0
105使字第0108號,住3,143.57,103建字第0290號,5,0,1,0,427.0,1,14.1,69.31,新建,10,1,RC造,71.79,2016-06-08,2016-03-15,,2015-01-15,0
105使字第0109號,工2,3547.5,099建字第0120號,14,,3,3059.56,25430.0,1,49.7,920.94,新建,52,1,RC造,1951.13,2016-06-08,2016-01-20,,2010-12-31,0
105使字第0110號,工2,3547.5,099建字第0146號,14,,3,2588.46,24292.0,1,49.7,996.66,新建,52,1,RC造,1951.13,2016-06-08,2016-02-03,,2011-01-12,0
105使字第0111號,住4、住4－1,1232,102建字第0141號,14,0,5,645.9,15666.0,1,49.9,590.49,新建,65,1,RC造,616,2016-06-13,2016-02-16,,2013-09-23,0
105使字第0112號,文教區、第三種住宅,41750.49,102建字第0169號,3,0,0,0,108.0,1,10.9,1222.16,增建,0,1,RC造,26560.33,2016-06-15,2015-10-19,,2014-03-12,0
105使字第0113號,第三種住宅,198,102建字第0295號,5,0,2,0,675.0,1,17.6,98.82,新建,5,1,RC造,99.18,2016-06-15,2016-01-29,,2014-03-06,0
105使字第0114號,住3,1009,102建字第0273號,13,0,2,496.31,6231.0,1,47.6,272.3,新建,44,1,RC造,554.95,2016-06-15,2015-11-16,,2014-02-18,0
105使字第0115號,第三種住宅,283,104建字第0213號,4,0,0,0,11.0,0,12.2,3.23,增建,0,0,鋼骨造,155.65,2016-06-15,2016-05-04,,2015-10-12,0
105使字第0116號,交通用地(公共設施用地),8166,100建字第0188號,15,0,3,8293.52,104332.0,1,49.99,6520.26,新建,274,1,RC造,1633.2,2016-06-16,2016-04-13,,2011-09-09,0
105使字第0117號,一般住宅區,512.74,103建字第0100號,7,0,2,197.89,1933.0,1,26.5,178.82,新建,7,1,RC造,333.92,2016-06-16,2015-12-31,,2014-06-20,0
105使字第0118號,住3,683.15,101建字第0269號,11,0,2,518.68,4033.0,1,38.35,277.72,新建,10,1,RC造,495.07,2016-06-17,2016-01-27,,2013-06-27,118.01
105使字第0119號,特定專用區(三)(供特定住宅使用)、道路用地,65,097建字第0243號,3,0,0,0,297.0,1,8.18,53.14,改建,1,1,加強磚造,26,2016-06-22,2011-10-13,,2008-11-17,9
105使字第0120號,第四種商業區,1445.49,101建字第0336號,25,0,5,1218.48,36031.0,1,86.5,978.68,新建,63,2,鋼骨造,365.59,2016-06-22,2016-04-28,,2013-06-25,79.51
105使字第0121號,第二種住宅區,246,102建字第0337號,5,0,1,0,456.0,1,17.5,83.56,新建,1,1,RC造,162.44,2016-06-22,2015-11-12,,2014-02-06,0
105使字第0122號,保護區,3959,103建字第0277號,1,0,0,0,72.0,3,3.77,103.38,新建,1,3,輕型鋼架造,2244.51,2016-06-23,,,,0
105使字第0123號,商四特(原屬住三),400,100建字第0303號,7,0,2,205.87,1568.0,1,26,169.22,新建,44,1,RC造,207.11,2016-06-23,2016-04-15,,2014-08-11,0
105使字第0124號,私立北臺灣科學技術學院用地,74764.87,102建字第0199號,12,0,1,2512.4,29820.0,1,45.2,2550.13,新建,1,1,RC造,44858.92,2016-06-24,2016-04-27,,2014-03-26,0
105使字第0125號,機關用地(公共設施用地),208511,102建字第0073號,2,0,0,0,1264.0,1,7.95,429.6,新建,1,1,鋼骨RC造,125106.6,2016-06-28,2015-03-06,12.6,2014-02-20,0
105使字第0126號,住3、住3－1,497,102建字第0209號,7,0,2,447.71,2274.0,1,21.6,198.11,新建,14,1,RC造,273.35,2016-06-29,2015-12-16,,2013-09-11,0
105使字第0127號,商二特(原住三之二)、住3－2,1080.92,102建字第0069號,4,0,0,0,4868.0,1,21.15,515.98,新建,1,1,鋼骨造,631.04,2016-06-30,2015-10-16,,2013-12-13,154.08
105使字第0128號,住2,1439.71,102建字第0179號,5,0,2,0,3241.0,1,17.45,501.92,新建,12,1,RC造,935.81,2016-06-30,2016-01-20,,2013-09-03,0
105使字第0129號,住3,266,103建字第0037號,6,0,2,119.67,1121.0,1,20.4,119.67,新建,4,1,RC造,146.33,2016-07-01,2016-01-29,,2014-11-22,0
105使字第0130號,商4,126.24,103建字第0041號,13,0,3,144.76,2292.0,1,37.6,90.47,新建,47,1,RC造,31.56,2016-07-01,2016-04-27,,2014-08-28,54.76
105使字第0131號,住3,190.08,097建字第0341號,5,0,1,0,573.0,1,18.9,85.52,新建,5,1,RC造,104.54,2016-07-04,2013-11-25,,2009-04-28,0
105使字第0132號,大專用地(公共設施用地),71466,103建字第0298號,1,0,0,0,18.0,0,6.85,27.37,增建,0,0,鋼骨造,42879.6,2016-07-05,2016-01-26,,2015-02-02,0
105使字第0133號,住宅區、商三特,57493.84,104雜字第0008號,0,0,0,0,2.0,0,0,0,新建,0,0,RC造、鋼骨造,0,2016-07-06,2015-04-28,,2015-05-28,0
105使字第0134號,特定專用區(一)(供特定商業使用),380.27,102建字第0210號,2,0,0,0,297.0,1,10.53,239.73,新建,2,3,RC造,152.11,2016-07-06,2014-11-18,,2013-12-09,13.63
105使字第0135號,第三種住宅、第三之一種住宅區、第三之二種住宅區,2282,103雜字第0012號,0,0,0,0,6.0,0,0,0,新建,0,0,RC造,1152.31,2016-07-06,2015-11-02,,2015-07-17,0
105使字第0136號,住3,2805.55,103建字第0668號,9,0,4,1526.3,19620.0,1,32,1262.5,新建,80,2,RC造,1543.05,2016-07-12,2016-03-28,31.85,2014-04-01,0
105使字第0137號,商1,361.29,101建字第0319號,10,0,3,343.69,3846.0,1,39.46,237.03,新建,17,1,RC造,162.12,2016-07-12,2016-02-17,,2013-09-05,58.71
105使字第0138號,住3,1595,104建字第0096號,4,0,0,0,378.0,0,12.8,707.4,增建,0,0,鋼骨造,877.25,2016-07-14,2016-05-05,,2015-06-17,0
105使字第0139號,住3,444.28,102建字第0326號,9,0,2,172.82,2308.0,1,33.2,172.18,新建,23,1,RC造,244.35,2016-07-15,2016-04-27,,2014-09-22,0
105使字第0140號,住3,262,097建字第0558號,7,0,3,207.08,1399.0,1,25.4,117.64,新建,12,1,RC造,143.93,2016-07-15,2012-08-29,,2009-09-08,0
105使字第0141號,住3,191,097建字第0200號,7,0,3,131.69,932.0,1,22.4,85.77,新建,7,1,RC造,105.5,2016-07-15,2012-09-06,,2009-02-09,0
105使字第0142號,商業區(供一般商業使用),2122.84,103建字第0197號,1,0,0,0,1748.0,1,7,745.92,新建,1,1,鋼骨造,1406.45,2016-07-20,2016-01-29,,2014-11-17,216.17
105使字第0143號,商三(原屬住三)、商三(原屬商二),1821.27,101建字第0036號,25,0,5,1260.26,31653.0,1,94.75,794,新建,123,1,鋼骨RC造,734.52,2016-07-21,2016-04-22,,2012-07-02,0
105使字第0144號,第二種住宅區,380,100建字第0103號,5,0,1,0,699.0,1,17.48,123.22,新建,5,1,RC造,256.78,2016-07-26,2015-09-04,,2012-03-09,0
105使字第0145號,住3,225,103建字第0171號,7,0,1,101.02,970.0,1,22.6,99.64,新建,13,1,RC造,126.03,2016-07-27,2016-04-06,,2014-09-16,0
105使字第0146號,機關用地(公共設施用地),12137,104建字第0046號,6,0,0,0,402.0,0,18.85,0,增建,0,0,鋼骨造,8577.79,2016-07-29,2015-11-03,,2015-03-30,
105使字第0147號,商業區(原住3、住3之1，未依回饋條件辦理仍維持原分區使用),518.26,102建字第0243號,8,0,2,520,3031.0,1,30.2,232.59,新建,16,1,RC造,285.04,2016-07-29,2016-04-13,,2014-01-13,103.74
105使字第0148號,公園用地,246958,102建字第0133號,1,0,2,0,22.0,0,4.55,12.92,增建,0,0,RC造,209914.3,2016-08-01,2014-10-01,,2013-07-24,0
105使字第0149號,住3,308,102建字第0270號,9,0,3,218.93,1734.0,1,29.85,135.75,新建,18,1,RC造,169.4,2016-08-01,2016-04-27,,2014-06-12,0
105使字第0150號,住2,229,102建字第0108號,4,0,1,0,437.0,1,16.1,80.03,新建,4,1,RC造,148.97,2016-08-03,2016-05-04,,2014-01-06,0
105使字第0151號,醫療專用區,21637,100建字第0059號,11,0,4,4026.99,34106.0,1,49.85,2242.94,新建,1,1,RC造,11957.25,2016-08-04,2015-12-11,,2011-07-26,0
105使字第0152號,住3,377,104建字第0002號,5,0,0,0,35.0,0,17,7.21,增建,0,0,RC造,152.35,2016-08-04,2016-05-04,,2015-04-07,0
105使字第0153號,第三種住宅,1082.73,103建字第0127號,9,0,3,594.66,6903.0,1,28,487.2,新建,31,1,RC造,595.5,2016-08-04,2016-05-27,,2014-08-12,0
105使字第0154號,住3,178,102建字第0052號,6,0,2,124.98,752.0,1,18.15,86.99,新建,10,1,RC造,87,2016-08-05,2016-02-22,,2013-09-11,0
105使字第0155號,學校用地(公共設施用地),339089,104建字第0173號,2,0,0,0,183.0,1,5.8,69,新建,1,1,鋼骨造,203453.4,2016-08-05,2016-03-02,,2015-08-25,0
105使字第0156號,科技工業區(C區),1452.48,103建字第0291號,3,0,0,0,3700.0,1,13.9,658.13,新建,1,1,鋼骨造,767.85,2016-08-05,2016-03-17,,2016-05-11,0
105使字第0157號,第三種住宅,314,101建字第0126號,7,0,2,157.7,1212.0,1,20.99,139.18,新建,12,1,RC造,172.7,2016-08-05,2016-05-04,,2013-01-15,0
105使字第0158號,住3－2,397,102建字第0207號,12,0,3,287.03,3669.0,1,40.15,177.12,新建,22,1,RC造,218.35,2016-08-05,2016-01-06,,2013-11-13,0
105使字第0159號,住3、住貳山限,3622,102建字第0118號,17,0,4,0,34003.0,1,56.05,1201.81,新建,135,1,RC造,2087.85,2016-08-05,2016-01-20,,2013-11-15,0
105使字第0160號,醫院用地,21415,104建字第0090號,1,,0,,555.0,1,2.72,8467.75,新建,0,3,鋼骨造,12849,2016-08-08,2015-12-28,,2015-04-24,0
105使字第0161號,住3,436,103建字第0178號,9,0,2,284.17,2464.0,1,36.4,180.66,新建,18,1,RC造,239.8,2016-08-08,2016-06-13,,2014-08-29,0
105使字第0162號,第三種商業區,134.1,100建字第0108號,11,0,2,116.7,1692.0,1,49.7,114.92,新建,10,1,RC造,49.08,2016-08-12,2016-03-14,,2012-03-09,29.9
105使字第0163號,學校用地(公共設施用地)、國小用地(公共設施用地),24413,104雜字第0031號,0,,0,,37.0,0,2,6168.39,新建,0,0,RC造、鋼鐵造,0,2016-08-15,2016-05-04,,2016-02-16,0
105使字第0164號,住3,785.33,101建字第0076號,8,0,3,470.43,4786.0,1,32,353.18,新建,54,1,RC造,431.66,2016-08-16,2016-06-16,,2012-09-13,0
105使字第0165號,住2,599.61,102建字第0140號,5,0,1,0,862.0,1,17.5,180.84,新建,20,1,RC造,389.75,2016-08-17,2015-12-29,,2013-09-17,0
105使字第0166號,機關用地(公共設施用地),37055,103建字第0185號,1,0,0,0,55.0,1,4.8,25,改建,1,1,RC造,34427.39,2016-08-19,2016-04-29,,2015-03-24,0
105使字第0167號,科技工業區A區(比照工三),500,102建字第0033號,6,0,2,299.09,2132.0,1,30.4,249.06,新建,6,1,RC造,250,2016-08-22,2016-04-07,,2013-10-21,0
105使字第0168號,公園用地(公共設施用地),313317,103建字第0108號,1,0,0,0,125.0,2,3.91,156.73,新建,1,2,磚造、輕鋼架造,275718.96,2016-08-23,2016-04-27,,2014-08-07,0
105使字第0169號,敦化南北路特定專用區(B區)(原屬住三及住三之二),1021,102建字第0260號,13,0,3,459.45,11809.0,1,49.9,459.45,新建,13,1,鋼骨造,561.55,2016-08-23,2016-04-13,,2013-12-24,0
105使字第0170號,住2,444.32,103建字第0111號,5,0,1,0,716.0,1,17.15,133.49,新建,9,1,RC造,288.81,2016-08-23,2016-02-19,,2014-10-07,0
105使字第0171號,商1,135,102建字第0221號,5,0,1,0,337.0,1,18.15,61.72,新建,6,1,RC造,60.75,2016-08-25,2016-05-19,,2014-04-10,0
105使字第0172號,特定專用區(四)(供河濱住宅使用),190.1,099建字第0100號,2,0,0,0,270.0,1,10.74,157.18,修建,1,2,加強磚石造,76.04,2016-08-25,2012-09-07,,2010-11-18,20.9
105使字第0173號,商三(原屬住三),330,103建字第0283號,5,0,2,0,1439.0,1,17.2,164.97,新建,22,1,RC造,181.5,2016-08-25,2016-05-30,,2014-12-19,0
105使字第0174號,科技工業區(C區),2520.32,102建字第0112號,7,0,3,1511.04,12574.0,1,30,1213.89,新建,13,1,RC造,1306.43,2016-08-29,2016-06-16,,2014-02-19,0
105使字第0175號,科技工業區B區(原屬第二種工業區),1061.84,100建字第0325號,10,0,4,774.8,8106.0,1,46.4,492.32,新建,18,1,RC造,647.76,2016-08-29,2016-07-29,,2012-03-03,115.91
105使字第0176號,商四特(原屬商三),1553.83,101建字第0290號,14,0,5,0,26339.0,2,43.6,998.4,新建,119,4,RC造,546.56,2016-08-29,2015-06-23,43.45,2013-07-04,50.17
105使字第0177號,高中用地(公共設施用地),38850.41,104建字第0028號,4,0,0,0,161.0,1,14.9,6.38,增建,1,1,鋼構造,0,2016-08-31,2016-02-05,,2015-07-30,0
105使字第0178號,保護區,874.57,102建字第0242號,3,0,1,0,644.0,1,9.2,164.99,新建,1,1,RC造,709.58,2016-08-31,2015-12-28,,2013-12-11,0
105使字第0179號,大專用地(公共設施用地),71466,103建字第0292號,4,0,0,0,127.0,0,16.35,11.25,增建,0,0,鋼骨造,42879.6,2016-08-31,2016-05-25,18.35,2015-01-16,0
105使字第0180號,住3,416,101建字第0108號,7,0,1,352.08,1697.0,1,27.4,179.36,新建,6,1,RC造,232.14,2016-09-01,2016-04-08,,2013-03-14,0
105使字第0181號,住3、住3－1,262,103建字第0057號,7,0,2,136.83,1328.0,1,21.05,130.17,新建,7,1,RC造,130.17,2016-09-01,2015-12-01,,2014-04-17,0
105使字第0182號,住3,1200.16,098建字第0372號,12,0,4,836.79,9010.0,1,42.9,534.19,新建,20,1,RC造,660.09,2016-09-05,2015-10-15,,2010-06-02,0
105使字第0183號,第二種住宅區,3157.47,088建字第0066號,6,0,3,1248.94,8972.0,2,21.6,720.78,新建,24,2,RC造,1894.48,2016-09-07,2016-05-05,,1999-08-12,0
