licence_num_Lv,value_Lv,value_usage,value
100使字第0266號,突出物2樓,"未標明用途:突出物2樓,面積:11.67㎡,高度:2.4M",11.67
100使字第0267號,地上15樓,"未標明用途:地上15樓,面積:858.88㎡,高度:4M",858.88
100使字第0267號,地上16樓,"未標明用途:地上16樓,面積:803.89㎡,高度:4M",803.89
100使字第0267號,地上17樓,"未標明用途:地上17樓,面積:760.08㎡,高度:4M",760.08
100使字第0267號,地上10樓,"未標明用途:地上10樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地下3樓,"未標明用途:地下3樓,面積:1804.55㎡,高度:3.2M",1804.55
100使字第0267號,地上6樓,"未標明用途:地上6樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地上12樓,"未標明用途:地上12樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,突出物1樓,"未標明用途:突出物1樓,面積:165.05㎡,高度:3.1M",165.05
100使字第0267號,地上7樓,"未標明用途:地上7樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地上9樓,"未標明用途:地上9樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地下4樓,"未標明用途:地下4樓,面積:1804.55㎡,高度:3.2M",1804.55
100使字第0267號,突出物2樓,"未標明用途:突出物2樓,面積:158.92㎡,高度:2.7M",158.92
100使字第0267號,地上4樓,"未標明用途:地上4樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,突出物3樓,"未標明用途:突出物3樓,面積:162.75㎡,高度:3M",162.75
100使字第0267號,地下2樓,"未標明用途:地下2樓,面積:1804.55㎡,高度:3.2M",1804.55
100使字第0267號,地上13樓,"未標明用途:地上13樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地上5樓,"未標明用途:地上5樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地上1樓,"未標明用途:地上1樓,面積:1048.94㎡,高度:5.35M",1048.94
100使字第0267號,地上8樓,"未標明用途:地上8樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地上2樓,"未標明用途:地上2樓,面積:441.5㎡,高度:4.15M",441.5
100使字第0267號,地上14樓,"未標明用途:地上14樓,面積:882.52㎡,高度:4M",882.52
100使字第0267號,地下5樓,"未標明用途:地下5樓,面積:1804.55㎡,高度:3.2M",1804.55
100使字第0267號,地下1樓,"未標明用途:地下1樓,面積:1804.55㎡,高度:5.8M",1804.55
100使字第0267號,地上11樓,"未標明用途:地上11樓,面積:903.07㎡,高度:4M",903.07
100使字第0267號,地上3樓,"未標明用途:地上3樓,面積:903.07㎡,高度:4M",903.07
100使字第0268號,地上8樓,"未標明用途:地上8樓,面積:157.81㎡,高度:3.1M",157.81
100使字第0268號,地下2樓,"未標明用途:地下2樓,面積:171.9㎡,高度:3M",171.9
100使字第0268號,地上1樓,"未標明用途:地上1樓,面積:94.72㎡,高度:4.2M",94.72
100使字第0268號,地上7樓,"未標明用途:地上7樓,面積:157.81㎡,高度:3.1M",157.81
100使字第0268號,地上11樓,"未標明用途:地上11樓,面積:127.72㎡,高度:3.1M",127.72
100使字第0268號,地上2樓,"未標明用途:地上2樓,面積:110.85㎡,高度:3.6M",110.85
100使字第0268號,地上3樓,"未標明用途:地上3樓,面積:102.94㎡,高度:3.6M",102.94
100使字第0268號,突出物1樓,"未標明用途:突出物1樓,面積:23.21㎡,高度:2.6M",23.21
100使字第0268號,地上10樓,"未標明用途:地上10樓,面積:143.58㎡,高度:3.1M",143.58
100使字第0268號,地上4樓,"未標明用途:地上4樓,面積:157.81㎡,高度:3.1M",157.81
100使字第0268號,地上13樓,"未標明用途:地上13樓,面積:103.99㎡,高度:3M",103.99
100使字第0268號,騎樓,"未標明用途:騎樓,面積:21.79㎡,高度:4.2M",21.79
100使字第0268號,地上12樓,"未標明用途:地上12樓,面積:107.25㎡,高度:3.1M",107.25
100使字第0268號,地上6樓,"未標明用途:地上6樓,面積:157.81㎡,高度:3.1M",157.81
100使字第0268號,突出物2樓,"未標明用途:突出物2樓,面積:22.03㎡,高度:3.4M",22.03
100使字第0268號,地上5樓,"未標明用途:地上5樓,面積:157.81㎡,高度:3.1M",157.81
100使字第0268號,地上9樓,"未標明用途:地上9樓,面積:148.89㎡,高度:3.1M",148.89
100使字第0268號,地下1樓,"未標明用途:地下1樓,面積:120.21㎡,高度:3.1M",120.21
100使字第0268號,地上13樓,"未標明用途:地上13樓夾層,面積:24.25㎡,高度:3M",24.25
100使字第0269號,A棟 地上5樓,(H2)集合住宅,55.76
100使字第0269號,A棟 地下1樓,"汽車停車空間51.69㎡,機房46.16㎡",97.85
100使字第0269號,A棟 地上3樓,(H2)集合住宅,71.9
100使字第0269號,A棟 突出物1樓,樓梯間，機房,24.79
100使字第0269號,A棟 突出物3樓,機房，水箱,24.79
100使字第0269號,A棟 地上2樓,(H2)集合住宅,71.9
100使字第0269號,A棟 地上1樓,"汽車停車空間20.94㎡,機車停車空間28.43㎡,梯間20.2㎡",69.57
100使字第0269號,A棟 地上4樓,(H2)集合住宅,71.9
100使字第0269號,A棟 突出物2樓,樓梯間，機房,24.79
100使字第0270號,地上4樓,"未標明用途:地上4樓,面積:134.48㎡,高度:3.05M",134.48
100使字第0270號,地上2樓,"未標明用途:地上2樓,面積:134.48㎡,高度:3.05M",134.48
100使字第0270號,地上1樓,"未標明用途:地上1樓,面積:136.93㎡,高度:4.2M",136.93
100使字第0270號,地下1樓,"未標明用途:地下1樓,面積:213.65㎡,高度:3.3M",213.65
100使字第0270號,突出物2樓,"未標明用途:突出物2樓,面積:24.99㎡,高度:2.15M",24.99
100使字第0270號,地上6樓,"未標明用途:地上6樓,面積:134.48㎡,高度:3.05M",134.48
100使字第0270號,地上3樓,"未標明用途:地上3樓,面積:134.48㎡,高度:3.05M",134.48
100使字第0270號,地上5樓,"未標明用途:地上5樓,面積:134.48㎡,高度:3.05M",134.48
100使字第0270號,地上7樓,"未標明用途:地上7樓,面積:134.48㎡,高度:3.05M",134.48
100使字第0270號,突出物3樓,"未標明用途:突出物3樓,面積:24.99㎡,高度:2.2M",24.99
100使字第0270號,突出物1樓,"未標明用途:突出物1樓,面積:24.99㎡,高度:4.65M",24.99
100使字第0271號,1棟 地上1樓,教育設施，(D3)供小學學童使用之教學場所,24.78
100使字第0272號,地上7樓,"未標明用途:地上7樓,面積:663.78㎡,高度:3.2M",663.78
100使字第0272號,突出物1樓,"未標明用途:突出物1樓,面積:92.39㎡,高度:3M",92.39
100使字第0272號,地上6樓,"未標明用途:地上6樓,面積:665.12㎡,高度:3.2M",665.12
100使字第0272號,地下2樓,"未標明用途:地下2樓,面積:1669.91㎡,高度:3.15M",1669.91
100使字第0272號,地上2樓,"未標明用途:地上2樓,面積:722.58㎡,高度:3.2M",722.58
100使字第0272號,地下1樓,"未標明用途:地下1樓,面積:1669.91㎡,高度:3.55M",1669.91
100使字第0272號,地上9樓,"未標明用途:地上9樓,面積:514.69㎡,高度:3.2M",514.69
100使字第0272號,突出物3樓,"未標明用途:突出物3樓,面積:67.9㎡,高度:2.7M",67.9
100使字第0272號,地上3樓,"未標明用途:地上3樓,面積:673.36㎡,高度:3.2M",673.36
100使字第0272號,地上8樓,"未標明用途:地上8樓,面積:511.26㎡,高度:3.2M",511.26
100使字第0272號,地下3樓,"未標明用途:地下3樓,面積:1669.91㎡,高度:3.15M",1669.91
100使字第0272號,地上10樓,"未標明用途:地上10樓,面積:436.68㎡,高度:3.1M",436.68
100使字第0272號,地上1樓,"未標明用途:地上1樓,面積:865.99㎡,高度:3.4M",865.99
100使字第0272號,地上4樓,"未標明用途:地上4樓,面積:665.12㎡,高度:3.2M",665.12
100使字第0272號,地上11樓,"未標明用途:地上11樓,面積:383.62㎡,高度:3.1M",383.62
100使字第0272號,突出物2樓,"未標明用途:突出物2樓,面積:75.72㎡,高度:2.7M",75.72
100使字第0272號,地上5樓,"未標明用途:地上5樓,面積:663.78㎡,高度:3.2M",663.78
100使字第0273號,1棟 地上3樓,一般零售業甲、乙組(B2)4175.24㎡、餐飲業(B3)980.11㎡、一般旅館業(B4)1483.38㎡,6638.73
100使字第0273號,1棟 地上1樓,一般零售業甲、乙組(B2)4748.22㎡ 、餐飲業(B3)511.93㎡、停車空間498.72㎡、一般旅館業(B4)1081.12㎡,6838.99
100使字第0273號,1棟 地上4樓,"餐飲業(B3)2350.44㎡,、一般旅館業(B4)4095.36㎡",6445.8
100使字第0273號,1棟 地上2樓,"一般零售業甲、乙組(B2)4672.46㎡,餐飲業(B3)638.59㎡,一般旅館業(B4)405.65㎡",5716.7
100使字第0273號,1棟 地上5樓,一般旅館業(B4)5238.05㎡,5238.05
100使字第0273號,1棟 地下1樓,娛樂服務業(夜總會)(B1)1179.33㎡、一般旅館業(B4)802.31㎡ 、停車空間7850.07㎡,9831.71
100使字第0273號,1棟 地下3樓,娛樂服務業(夜總會)(B1)1688.14㎡ 、一般旅館業之附屬設施(金融服務設施)(B4)7692.37㎡ 、停車空間1063.55㎡,10444.06
100使字第0273號,1棟 地上14樓,一般旅館業(B4)2863.59㎡,2863.59
100使字第0273號,1棟 地上12樓,一般旅館業(B4)2903.4㎡,2903.4
100使字第0273號,1棟 地下2樓,娛樂服務業(夜總會)(B1)1250.72㎡ 、一般旅館業之附屬設施(金融服務設施)(B4)6850.71㎡、停車空間2727.64㎡,10829.07
100使字第0273號,1棟 地上11樓,一般旅館業(B4)2903.4㎡,2903.4
100使字第0273號,1棟 突出物1樓,梯間，電梯機房，水箱,851.51
100使字第0273號,1棟 地上8樓,一般旅館業(B4)2903.4㎡,2903.4
100使字第0273號,1棟 地上13樓,一般旅館業(B4)2863.59㎡,2863.59
100使字第0273號,1棟 地上9樓,一般旅館業(B4)2903.4㎡,2903.4
100使字第0273號,1棟 地上6樓,一般旅館業(B4)2903.4㎡、餐飲業(B3)1763.92㎡,4667.32
100使字第0273號,1棟 地上10樓,一般旅館業(B4)2903.4㎡,2903.4
100使字第0273號,1棟 地上7樓,一般旅館業(B4)4406.15㎡,4406.15
100使字第0273號,1棟 地下5樓,停車空間,10942.86
100使字第0273號,1棟 地下4樓,防空避難室兼停車空間,10942.86
100使字第0274號,乙幢棟 地上4樓,D4教育設施(教室),1204.56
100使字第0274號,乙幢棟 地上8樓,D4教育設施(教室),1012.13
100使字第0274號,乙幢棟 地上5樓,D4教育設施(教室),1124.34
100使字第0274號,乙幢棟 地上6樓,D4教育設施(教室),1124.34
100使字第0274號,甲幢棟 地下1樓,D4教育設施(展示品儲藏室)，展示品整理室,535.96
100使字第0274號,丙幢棟 地上2樓,機房，梯間,466.6
100使字第0274號,甲幢棟 地上3樓,D4教育設施(美術館),421.1
100使字第0274號,甲幢棟 地上1樓,D4教育設施(附屬員工福利社),774.36
100使字第0274號,甲幢棟 地上2樓,D4教育設施(美術館),637.84
100使字第0274號,丙幢棟 地上1樓,教育設施D4(室內游泳池，鋼骨造)2080.12㎡，機房252.28㎡,2332.4
100使字第0274號,乙幢棟 地下1樓,防空避難室兼停車空間,1992.88
100使字第0274號,乙幢棟 地上2樓,D4教育設施(教室),1023.06
100使字第0274號,乙幢棟 地上3樓,D4教育設施(教室),1199.77
100使字第0274號,乙幢棟 地上7樓,D4教育設施(教室),1124.34
100使字第0274號,乙幢棟 突出物1樓,機械室、機房，水箱、水塔,216.81
100使字第0274號,乙幢棟 地上1樓,D4教育設施(門廳，教室),1399.58
100使字第0274號,甲幢棟 突出物1樓,機械室、機房,154.16
100使字第0275號,地上10樓,"未標明用途:地上10樓,面積:85.69㎡,高度:3.2M",85.69
100使字第0275號,地上3樓,"未標明用途:地上3樓,面積:188.72㎡,高度:3.2M",188.72
100使字第0275號,突出物2樓,"未標明用途:突出物2樓,面積:25㎡,高度:2.1M",25.0
100使字第0275號,地下2樓,"未標明用途:地下2樓,面積:308.66㎡,高度:4.2M",308.66
100使字第0275號,地上7樓,"未標明用途:地上7樓,面積:128.03㎡,高度:3.2M",128.03
100使字第0275號,地上2樓,"未標明用途:地上2樓,面積:188.72㎡,高度:3.2M",188.72
100使字第0275號,地下1樓,"未標明用途:地下1樓,面積:294.51㎡,高度:3M",294.51
100使字第0275號,地上4樓,"未標明用途:地上4樓,面積:188.72㎡,高度:3.2M",188.72
100使字第0275號,地上1樓,"未標明用途:地上1樓,面積:188.72㎡,高度:3.6M",188.72
100使字第0275號,地上6樓,"未標明用途:地上6樓,面積:147.26㎡,高度:3.2M",147.26
100使字第0275號,突出物1樓,"未標明用途:突出物1樓,面積:25㎡,高度:3.9M",25.0
100使字第0275號,地上9樓,"未標明用途:地上9樓,面積:101.03㎡,高度:3.2M",101.03
100使字第0275號,地上8樓,"未標明用途:地上8樓,面積:112.05㎡,高度:3.2M",112.05
100使字第0275號,地上5樓,"未標明用途:地上5樓,面積:188.72㎡,高度:3.2M",188.72
100使字第0276號,突出物2樓,"未標明用途:突出物2樓,面積:18㎡,高度:3M",18.0
100使字第0276號,地上2樓,"未標明用途:地上2樓,面積:66.56㎡,高度:3M",66.56
100使字第0276號,地上5樓,"未標明用途:地上5樓,面積:66.56㎡,高度:3M",66.56
100使字第0276號,地上1樓,"未標明用途:地上1樓,面積:66.56㎡,高度:3.2M",66.56
100使字第0276號,地上4樓,"未標明用途:地上4樓,面積:66.56㎡,高度:3M",66.56
100使字第0276號,地上3樓,"未標明用途:地上3樓,面積:66.56㎡,高度:3M",66.56
100使字第0276號,突出物3樓,"未標明用途:突出物3樓,面積:18㎡,高度:3M",18.0
100使字第0276號,突出物1樓,"未標明用途:突出物1樓,面積:24.99㎡,高度:3M",24.99
100使字第0277號,1棟 突出物3樓,水箱間,20.89
100使字第0277號,1棟 突出物2樓,梯間及機械室,24.86
100使字第0277號,1棟 地上2樓,(H2)集合住宅,63.13
100使字第0277號,1棟 地上4樓,(H2)集合住宅,58.44
100使字第0277號,1棟 地上5樓,(H2)集合住宅,42.7
100使字第0277號,1棟 地上1樓,"(H2)集合住宅,管理維護空間10.21㎡,停車空間21.37㎡",62.86
100使字第0277號,1棟 地上3樓,(H2)集合住宅,63.13
100使字第0277號,1棟 突出物1樓,梯間及機械室,24.86
100使字第0278號,地上7樓,"未標明用途:地上7樓,面積:70.17㎡,高度:3.2M",70.17
100使字第0278號,地上1樓,"未標明用途:地上1樓,面積:89.59㎡,高度:4.2M",89.59
100使字第0278號,地上4樓,"未標明用途:地上4樓,面積:86.55㎡,高度:3.2M",86.55
100使字第0278號,突出物1樓,"未標明用途:突出物1樓,面積:17.18㎡,高度:4M",17.18
100使字第0278號,地下1樓,"未標明用途:地下1樓,面積:104.74㎡,高度:4.7M",104.74
100使字第0278號,突出物2樓,"未標明用途:突出物2樓,面積:17.18㎡,高度:2M",17.18
100使字第0278號,地上6樓,"未標明用途:地上6樓,面積:79.48㎡,高度:3.2M",79.48
100使字第0278號,地上3樓,"未標明用途:地上3樓,面積:86.55㎡,高度:3.2M",86.55
100使字第0278號,地上5樓,"未標明用途:地上5樓,面積:86.55㎡,高度:3.2M",86.55
100使字第0278號,地上2樓,"未標明用途:地上2樓,面積:90.35㎡,高度:3.6M",90.35
100使字第0279號,地下3樓,"未標明用途:地下3樓,面積:1256.85㎡,高度:2.9M",1256.85
100使字第0279號,地上6樓,"未標明用途:地上6樓,面積:124.74㎡,高度:4.2M",124.74
100使字第0279號,地上2樓,"未標明用途:地上2樓,面積:935.18㎡,高度:4.2M",935.18
100使字第0279號,地下2樓,"未標明用途:地下2樓,面積:1256.85㎡,高度:2.8M",1256.85
100使字第0279號,地下5樓,"未標明用途:地下5樓,面積:1205.01㎡,高度:2.8M",1205.01
100使字第0279號,地上3樓,"未標明用途:地上3樓,面積:1054.75㎡,高度:4.2M",1054.75
100使字第0279號,地下6樓,"未標明用途:地下6樓,面積:32.25㎡,高度:4.4M",32.25
100使字第0279號,地下4樓,"未標明用途:地下4樓,面積:1256.85㎡,高度:2.9M",1256.85
100使字第0279號,地下1樓,"未標明用途:地下1樓,面積:1068.71㎡,高度:3.95M",1068.71
100使字第0279號,地上5樓,"未標明用途:地上5樓,面積:935.16㎡,高度:4.2M",935.16
100使字第0279號,騎樓,"未標明用途:騎樓,面積:140.43㎡,高度:8.4M",140.43
100使字第0279號,地上1樓,"未標明用途:地上1樓,面積:833.29㎡,高度:4.2M",833.29
100使字第0279號,地上4樓,"未標明用途:地上4樓,面積:1054.78㎡,高度:4.2M",1054.78
100使字第0280號,地上4樓,"未標明用途:地上4樓,面積:593.17㎡,高度:5.5M",593.17
100使字第0280號,地下1樓,"未標明用途:地下1樓,面積:8369.72㎡,高度:3.25M",8369.72
100使字第0280號,地上3樓,"未標明用途:地上3樓,面積:915.15㎡,高度:3.8M",915.15
100使字第0280號,突出物1樓,"未標明用途:突出物1樓,面積:67.57㎡,高度:3M",67.57
100使字第0280號,地上2樓,"未標明用途:地上2樓,面積:2152.98㎡,高度:3.8M",2152.98
100使字第0280號,地上1樓,"未標明用途:地上1樓,面積:2459.38㎡,高度:3.8M",2459.38
100使字第0281號,地上13樓,"未標明用途:地上13樓,面積:340.04㎡,高度:3.3M",340.04
100使字第0281號,地上4樓,"未標明用途:地上4樓,面積:375.61㎡,高度:3.3M",375.61
100使字第0281號,地上8樓,"未標明用途:地上8樓,面積:375.61㎡,高度:3.3M",375.61
100使字第0281號,地上10樓,"未標明用途:地上10樓,面積:384.14㎡,高度:3.3M",384.14
100使字第0281號,地上9樓,"未標明用途:地上9樓,面積:375.61㎡,高度:3.3M",375.61
100使字第0281號,地上12樓,"未標明用途:地上12樓,面積:340.04㎡,高度:3.3M",340.04
100使字第0281號,地上11樓,"未標明用途:地上11樓,面積:368.56㎡,高度:3.3M",368.56
100使字第0281號,突出物2樓,"未標明用途:突出物2樓,面積:71.48㎡,高度:2.9M",71.48
100使字第0281號,地上5樓,"未標明用途:地上5樓,面積:375.61㎡,高度:3.3M",375.61
